 157 2.9193e+15  1.134e+18
 158 2.9193e+15  1.134e+18
 159 1.1712e+00  2.218e+02
 160 1.1670e+00  5.206e+01
 161 1.1692e+00 -2.072e+01
 162 1.1679e+00 -1.792e+01
 163 8.5815e+14  2.001e+17
 164 1.1685e+00 -4.836e+02
 165 1.4666e+15 -2.429e+17
 166 1.1690e+00  4.557e+02
 167 -9.1338e+13 -5.826e+16
 168 1.1672e+00  2.078e+02
 169 1.1682e+00  4.450e+01
 170 6.0295e+14  1.726e+17
 171 6.0295e+14  1.726e+17
 172 1.1713e+00 -1.062e+02
 173 2.4642e+01  3.699e+03
 174 1.1636e+00 -3.603e+01
 175 1.1634e+00 -1.900e+02
 176 1.0406e+15  8.984e+16
 177 1.1691e+00 -1.339e+02
 178 1.1553e+00 -3.796e+02
 179 9.8139e+15 -7.587e+17
 180 9.8139e+15 -7.587e+17
 181 1.1605e+00 -2.840e+02
 182 1.6005e+00 -3.343e+02
 183 3.4246e+00 -3.520e+02
 184 2.5823e+00 -2.428e+02
 185 1.8594e+00 -3.656e+02
 186 3.1754e+00 -3.715e+02
 187 2.3658e+00 -2.776e+02
 188 2.0033e+15 -2.260e+17
 189 1.1663e+00 -8.458e+01
 190 9.4134e+14  1.660e+17
 191 1.0122e+00 -9.445e+01
 192 1.1690e+00 -6.426e+02
 193 -3.7808e+15  1.139e+18
 194 -3.7808e+15  1.139e+18
 195 -3.7808e+15  1.139e+18
 196 1.1611e+00  3.083e+02
 197 2.7670e+14  1.426e+17
 198 2.7670e+14  1.426e+17
 199 2.7670e+14  1.426e+17
 200 5.6147e-01 -9.610e+01
 201 3.7297e-01 -1.731e+02
 202 3.8308e-01 -1.550e+02
 203 4.3929e-01 -1.579e+02
 204 5.5950e-01 -2.173e+02
 205 1.6940e+00 -1.561e+02
 206 4.2332e-01 -1.580e+02
 207 3.2450e-01 -1.793e+02
 208 9.8733e-01  1.395e+02
 209 2.4593e+00  6.894e+02
 210 7.8328e-01 -9.076e+01
 211 1.2618e+00 -2.254e+02
 212 7.3915e-01 -1.441e+02
 213 6.3532e-01 -4.984e+01
 214 5.2686e-01 -1.532e+02
 215 5.5422e-01 -1.352e+02
 216 6.7944e-01 -1.593e+02
 217 5.0804e+00 -2.129e+02
 218 5.5786e-01 -1.567e+02
 219 4.7679e-01 -5.859e+01
 220 4.1044e-01 -1.688e+02
 221 2.0063e+00 -2.013e+02
 222 4.8982e-01 -1.565e+02
 223 3.1052e-01 -1.802e+02
 224 5.5705e-01 -2.254e+02
 225 1.5529e+00 -2.468e+01
 226 1.1167e+05 -5.710e+04
 227 4.7444e+06  5.156e+06
 228 5.5557e-01 -1.596e+02
 229 1.1036e+00  1.153e+02
 230 1.1094e+00 -1.876e+02
 231 1.1073e+00 -1.888e+02
 232 1.1047e+00  1.518e+02
 233 1.1055e+00  1.842e+02
 234 1.1048e+00 -9.670e+01
 235 1.1066e+00 -1.609e+02
 236 1.1038e+00  8.284e+01
 237 1.1090e+00  4.210e+01
 238 1.1058e+00 -7.081e+01
 239 1.1097e+00  3.663e+01
 240 1.1195e+00  4.438e+01
 241 1.1079e+00 -2.622e+02
 242 1.1085e+00 -2.205e+02
 243 1.1040e+00  2.193e+02
 244 1.1102e+00  1.345e+02
 245 1.1087e+00 -4.933e+01
 246 1.1120e+00  2.052e+00
 247 1.5380e+00  6.797e+01
 248 1.1121e+00 -7.467e+01
 249 1.1098e+00 -3.243e+02
 250 1.1120e+00 -1.166e+02
 251 1.1129e+00  4.747e+02
 252 1.1153e+00  1.200e+02
 253 1.1099e+00 -3.949e+02
 254 1.1201e+00  7.997e+01
 255 1.1143e+00  1.570e+02
 256 1.1163e+00 -4.619e+01
 257 1.1191e+00  3.761e+01
 258 1.1152e+00 -2.159e+02
 259 1.1161e+00 -1.214e+02
 260 1.1183e+00  2.566e+02
 261 1.1811e+00  8.921e+01
 262 1.1766e+00 -6.255e+01
 263 1.1816e+00  4.703e+01
 264 1.1845e+00 -2.240e+02
 265 1.1838e+00 -3.289e+02
 266 1.1795e+00  1.186e+02
 267 1.1815e+00  1.652e+02
 268 1.1805e+00 -2.392e+01
 269 1.1804e+00  1.376e+02
 270 1.1851e+00  4.239e+01
 271 1.1855e+00 -2.036e+02
 272 1.1832e+00  1.294e+02
 273 1.1797e+00 -1.712e+01
 274 1.1810e+00 -2.677e+02
 275 1.1807e+00  5.304e+01
 276 1.1795e+00  5.655e+01
 277 1.1844e+00  7.084e+01
 278 1.1869e+00  1.803e+01
 279 1.1843e+00 -1.466e+02
 280 1.1836e+00 -1.039e+02
 281 1.1775e+00 -1.307e+01
 282 1.1871e+00  1.172e+02
 283 1.1816e+00 -1.788e+01
 284 1.1814e+00 -1.651e+02
 285 1.1803e+00 -3.435e+01
 286 8.6976e-01 -9.920e+01
 287 1.1799e+00  1.779e+02
 288 1.1849e+00 -6.018e+00
 289 1.1819e+00 -1.770e+02
 290 1.1895e+00 -2.259e+02
 291 -2.3193e+15 -1.252e+17
 292 1.1852e+00 -1.097e+01
 293 -2.3654e+16 -5.569e+18
 294 1.6661e+01  3.419e+03
 295 -1.1531e+17 -2.477e+19
 296 -1.1531e+17 -2.477e+19
 297 1.4407e+00  4.825e+01
 298 1.0323e+00 -2.824e+01
 299 3.0591e+00  4.377e+02
 300 1.6126e+00  6.903e+01
 301 6.1408e+00  1.191e+03
 302 7.0583e-01 -7.854e+01
 303 5.9135e+15  1.010e+18
 304 1.8524e+15  1.899e+17
 305 -8.3109e+15 -1.048e+18
 306 1.1779e+00 -2.569e+01
 307 1.1775e+00  9.296e+01
 308 1.0075e+00 -3.441e+01
 309 1.5647e+00  2.023e+02
 310 2.1554e+15  2.684e+17
 311 -9.2622e+14 -1.124e+17
 312 7.4312e-01 -1.131e+02
 313 1.2285e+00 -8.890e-01
 314 1.2740e+00 -7.537e+00
 315 -8.8533e+14 -1.913e+17
 316 -8.8533e+14 -1.913e+17
 317 9.6185e-01 -3.830e+01
 318 6.0012e-01 -1.489e+02
 319 1.0682e+00 -3.570e+01
 320 1.0501e+00 -3.040e+01
 321 2.0500e+16  5.424e+18
 322 2.0500e+16  5.424e+18
 323 2.3682e+00  2.636e+02
 324 1.4461e+00  5.889e+01
 325 1.1512e+00  3.044e+01
 326 1.1514e+00 -1.934e+02
 327 1.1538e+00  7.026e+01
 328 1.1592e+00 -1.302e+02
 329 1.1576e+00 -1.800e+02
 330 1.1524e+00  4.046e+01
 331 1.1512e+00  1.694e+02
 332 1.1502e+00 -5.817e+01
 333 1.1518e+00 -1.846e+02
 334 1.1512e+00  6.132e+01
 335 1.1506e+00  5.134e+01
 336 1.1509e+00 -1.148e+01
 337 1.1535e+00 -1.714e+02
 338 1.1465e+00 -7.869e+01
 339 1.1517e+00  2.795e+02
 340 1.1497e+00  6.888e+01
 341 1.1472e+00 -1.499e+02
 342 9.4139e-01 -1.680e+02
 343 1.1480e+00  3.677e+01
 344 1.1486e+00 -1.270e+02
 345 1.1499e+00 -2.851e+01
 346 1.1464e+00 -2.714e+01
 347 1.1430e+00  2.953e+01
 348 1.1536e+00  5.641e+01
 349 1.1489e+00 -2.444e+02
 350 1.1430e+00  5.410e+00
 351 1.1492e+00  3.671e+02
 352 1.1536e+00 -3.026e+01
 353 2.0684e+15  4.658e+17
 354 2.0684e+15  4.658e+17
 355 2.0684e+15  4.658e+17
 356 1.6194e+00  1.575e+01
 357 5.7755e-01 -1.399e+02
 358 9.2548e-01 -1.139e+02
 359 -5.0549e+15 -5.706e+17
 360 1.7305e+00  2.996e+01
 361 3.6671e+00  5.201e+02
 362 -7.3919e+14 -1.659e+17
 363 2.3465e+00  1.694e+02
 364 1.6093e+00  1.056e+02
 365 -9.9462e+15 -3.841e+17
 366 -9.9462e+15 -3.841e+17
 367 7.3001e-01 -7.929e+01
 368 1.3752e+00  2.770e+01
 369 1.1311e+00 -6.560e+01
 370 -1.2777e+15 -2.860e+17
 371 -1.2777e+15 -2.860e+17
 372 9.4790e-01 -6.217e+01
 373 2.4455e+00  2.576e+02
 374 1.3435e+00  2.489e+00
 375 1.6415e+15  3.486e+17
 376 2.9769e+00  3.741e+02
 377 2.6501e+00  2.269e+02
 378 8.8457e-01 -1.007e+02
 379 1.2159e+00 -1.619e+01
 380 1.6184e+15  3.642e+17
 381 1.6184e+15  3.642e+17
 382 1.3177e+01  2.682e+03
 383 1.2500e+00 -2.323e+01
 384 9.0354e+14  2.041e+17
 385 8.7834e-01 -5.931e+01
 386 8.0538e-01 -7.211e+01
 387 -6.9362e+15 -1.569e+18
 388 -6.9362e+15 -1.569e+18
 389 1.0836e+00 -3.936e+01
 390 2.0322e+01  4.230e+03
 391 1.1989e+00 -2.209e+01
 392 1.2171e+00 -2.110e+01
 393 1.0063e+00 -8.490e+01
 394 1.1720e+00 -3.042e+01
 395 1.4798e+00  9.138e+01
 396 1.1666e+00 -2.609e+01
 397 1.2660e+00 -1.922e+01
 398 1.1730e+00 -2.654e+01
 399 6.7274e-01 -1.350e+02
 400 1.2124e+00 -1.839e+01
 401 9.8737e-01 -7.527e+01
 402 8.2811e+14  8.932e+16
 403 1.8450e+16  1.493e+18
 404 1.2564e+00 -7.557e+00
 405 1.5977e+00  1.264e+02
 406 1.5439e+16  7.914e+17
 407 1.8024e+00  2.998e+01
 408 1.4714e+00  9.754e+00
 409 1.3707e+00  1.961e+01
 410 -1.1305e+15 -2.579e+17
 411 1.7792e+15  2.046e+17
 412 1.2775e+00 -1.238e+01
 413 7.4396e+15  5.636e+17
 414 7.4396e+15  5.636e+17
 415 1.2390e+00 -1.123e+01
 416 1.0396e+00 -5.734e+01
 417 -2.2778e+15 -2.567e+17
 418 -2.2778e+15 -2.567e+17
 419 1.3010e+00 -2.526e+00
 420 6.7386e+14  1.503e+17
 421 6.7386e+14  1.503e+17
 422 6.7386e+14  1.503e+17
 423 1.2065e+00 -1.901e+01
 424 3.8390e+14  8.530e+16
 425 4.8507e+00  5.938e+02
 426 1.1624e+00 -2.938e+01
 427 -2.0409e+15 -4.552e+17
 428 6.7829e-01 -1.337e+02
 429 1.2901e+00 -1.431e+01
 430 6.9508e-01 -1.313e+02
 431 1.1729e+00 -2.653e+01
 432 1.2870e+00 -1.574e+01
 433 1.2859e+00 -1.435e+01
 434 1.2475e+00 -1.283e+01
 435 8.2330e+14  8.095e+16
 436 6.4197e+14  1.016e+17
 437 1.2620e+00 -7.906e+00
 438 1.3987e+00  2.238e+01
 439 2.7955e+15  3.217e+17
 440 1.7995e+00  1.110e+02
 441 1.0151e+00 -5.554e+01
 442 1.5929e+00  5.905e+01
 443 7.5359e-01 -8.036e+01
 444 1.2398e+00 -1.228e+01
 445 -4.2124e+15 -4.769e+17
 446 7.0416e-01 -9.744e+01
 447 9.9996e-01 -3.318e+01
 448 1.1357e+00 -4.056e+01
 449 6.3476e-01 -1.412e+02
 450 1.1373e+00 -3.400e+01
 451 1.3107e+00  3.206e+00
 452 1.1296e+00 -3.361e+01
 453 6.4511e+14  1.469e+17
 454 1.4260e+00  1.409e+01
 455 8.0751e-01 -7.760e+01
 456 1.1236e+15  1.258e+17
 457 1.0747e+00 -4.538e+01
 458 1.2300e+01  2.425e+03
 459 1.7639e+15  1.888e+17
 460 4.1554e+15  4.512e+17
 461 1.1668e+00 -2.609e+01
 462 1.3329e+00 -7.367e+00
 463 -3.9763e+15 -3.460e+17
 464 6.9621e-01 -1.107e+02
 465 1.3347e+00  3.144e+01
 466 8.6032e-01 -6.582e+01
 467 1.1827e+15  2.630e+17
 468 1.1827e+15  2.630e+17
 469 1.3786e+00 -2.742e+00
 470 -5.0410e+15 -5.464e+17
 471 3.0110e+00  3.452e+02
 472 2.1046e+00  1.150e+02
 473 1.8088e+16  2.929e+18
 474 2.2638e+15  2.267e+17
 475 1.7479e+00  7.989e+01
 476 1.6878e+00  6.200e+01
 477 -1.1737e+15 -2.398e+17
 478 1.0761e+00 -4.836e+01
 479 1.1518e+00 -2.645e+01
 480 2.6208e+15  2.932e+17
 481 2.6208e+15  2.932e+17
 482 2.6208e+15  2.932e+17
 483 2.6208e+15  2.932e+17
 484 2.6208e+15  2.932e+17
 485 -7.3654e+15 -3.041e+17
 486 -7.3654e+15 -3.041e+17
 487 2.5554e+15  2.924e+17
 488 -7.5062e+14 -8.575e+16
 489 1.4016e+00 -5.235e+01
 490 3.2840e+00  3.947e+02
 491 1.1826e+00  4.052e+01
 492 1.1759e+00 -1.361e+01
 493 1.1794e+00 -1.823e+01
 494 1.2004e+15  1.441e+17
 495 1.1855e+00 -1.580e+02
 496 1.1818e+00 -1.515e+02
 497 1.4743e+00 -1.344e+02
 498 1.1796e+00  1.479e+02
 499 1.1752e+00  1.045e+02
 500 1.1860e+00  2.520e+01
 501 1.1844e+00  1.945e+01
 502 6.5334e+14  9.375e+16
 503 1.1835e+00  5.273e+01
 504 1.1876e+00 -1.190e+01
 505 1.1882e+00  9.985e+01
 506 1.1878e+00  2.184e+01
 507 8.5815e+14  2.253e+17
 508 1.1821e+00  7.226e+00
 509 1.1887e+00  4.492e+01
 510 2.2337e+15  6.295e+17
 511 1.0764e+15  1.820e+17
 512 1.1818e+00 -1.176e+01
 513 2.2246e+00  2.258e+02
 514 1.1853e+00  1.004e+02
 515 -4.2162e+14 -1.389e+17
 516 1.1849e+00  2.316e+01
 517 1.1219e+00  1.314e+02
 518 -5.2775e+14 -1.983e+17
 519 -5.2775e+14 -1.983e+17
 520 1.2211e+00  1.772e+02
 521 -1.3389e+15 -3.474e+17
 522 -1.3389e+15 -3.474e+17
 523 1.1209e+00  1.312e+01
 524 1.1288e+00 -8.203e+00
 525 1.1256e+00  1.617e+01
 526 1.4539e+00  1.419e+02
 527 -1.0006e+15 -1.516e+17
 528 7.6059e-01 -4.947e+01
 529 1.1281e+00  5.750e+01
 530 -2.7456e+15 -8.455e+17
 531 -5.3386e+14 -1.050e+17
 532 1.1282e+00 -3.227e+01
 533 1.1266e+00  7.107e+01
 534 1.1270e+00  1.249e+02
 535 1.1888e+15  4.378e+17
 536 1.1888e+15  4.378e+17
 537 7.0100e+14  1.860e+17
 538 1.3677e+00  1.800e+02
 539 -7.5369e+14 -2.730e+17
 540 1.6773e+16  4.233e+18
 541 1.1335e+00  1.196e+01
 542 1.1349e+00 -3.194e+01
 543 1.1341e+00  7.109e+01
 544 5.6319e+14  1.794e+17
 545 5.6319e+14  1.794e+17
 546 1.1357e+00  6.704e+01
 547 3.4396e+14  1.082e+17
 548 -5.1365e+14 -9.868e+16
 549 -5.1365e+14 -9.868e+16
 550 1.1613e+00  6.661e+01
 551 5.0136e+14  1.587e+17
 552 5.0136e+14  1.587e+17
 553 5.0136e+14  1.587e+17
 554 1.7031e+01  5.021e+03
 555 5.0333e+00  1.311e+03
 556 -2.9739e+14 -9.790e+16
 557 -8.3865e+15 -2.431e+18
 558 1.0332e+00  3.836e+01
 559 1.2287e+00  9.711e+01
 560 1.1950e+15  3.798e+17
 561 1.1950e+15  3.798e+17
 562 1.3627e+00  1.389e+02
 563 2.4208e+00  4.671e+02
 564 3.6637e+14  1.166e+17
 565 2.6282e+15  5.678e+17
 566 1.2498e+00  8.542e+01
 567 -8.9391e+14 -2.634e+17
 568 -8.9391e+14 -2.634e+17
 569 1.7932e+00  2.661e+02
 570 5.5573e+15  1.757e+18
 571 5.5573e+15  1.757e+18
 572 8.5294e-01 -3.164e+01
 573 1.0324e+00  4.638e+01
 574 -6.7435e+14 -2.128e+17
 575 -6.7435e+14 -2.128e+17
 576 1.0777e+00  4.150e+01
 577 1.1709e+00  6.742e+01
 578 2.9379e+15  8.787e+17
 579 -6.5566e+14 -1.291e+17
 580 6.4933e-01 -7.846e+01
 581 -2.2948e+15 -4.470e+17
 582 9.6119e-01  3.078e+01
 583 9.1125e-01  3.121e+00
 584 5.5207e+14  1.397e+17
 585 5.5207e+14  1.397e+17
 586 5.5207e+14  1.397e+17
 587 1.2537e+00  1.057e+02
 588 9.1835e-01  2.865e+01
 589 1.0673e+00 -1.555e+01
 590 -3.2830e+15 -4.390e+17
 591 -5.7765e+14 -1.008e+17
 592 1.0581e+00  5.564e+01
 593 1.3751e+00  2.073e+01
 594 1.0552e+00 -2.594e+01
 595 1.0628e+00  8.785e+01
 596 2.3086e+14  8.214e+16
 597 1.0598e+00 -1.443e+01
 598 9.8434e-01 -2.376e+01
 599 -7.8445e+14 -1.300e+17
 600 -7.8445e+14 -1.300e+17
 601 7.0852e-01 -6.390e+01
 602 1.0577e+00  7.028e+01
 603 1.0268e+00  6.458e+01
 604 1.0575e+00  7.353e+01
 605 -2.1315e+14 -7.333e+16
 606 -2.1315e+14 -7.333e+16
 607 1.0538e+00  1.145e+02
 608 -1.8750e+15 -4.847e+17
 609 1.0523e+00  3.421e+00
 610 -8.7691e+14 -2.446e+17
 611 -8.7691e+14 -2.446e+17
 612 1.4020e+00 -4.175e+00
